Gene	GDI_Phred
KIAA0430	3.53706
ABCB10	3.53756
AC010536.1	3.53807
S100G	3.53857
SPARCL1	3.53907
TRIM25	3.53957
DDO	3.54007
A3GALT2	3.54057
RAG2	3.54108
MAP3K5	3.54158
MOSPD1	3.54208
RSPO4	3.54258
PKP4	3.54308
GP5	3.54359
CEP76	3.54409
CCDC151	3.54459
DYNLT3	3.54509
IWS1	3.54559
RNF222	3.54610
TOPORS	3.54660
BRD7	3.54710
MYO1D	3.54760
PRSS54	3.54811
TTC5	3.54861
CLNK	3.54911
CENPW	3.54962
C3orf72	3.55012
CTD-2547L24.3	3.55062
HIC1	3.55112
RNF157	3.55163
WIPF3	3.55213
PIK3CD	3.55263
ZNF517	3.55314
AHSA2	3.55364
HOXB8	3.55414
EIF3B	3.55465
PTPN22	3.55515
SPRR1B	3.55565
CA1	3.55616
DAZAP1	3.55666
BOD1L2	3.55716
TMEM242	3.55767
C1orf141	3.55817
CAMSAP3	3.55868
SPAG5	3.55918
POC1A	3.55968
BFSP2	3.56019
RGL4	3.56069
PDGFD	3.56120
TRIM64B	3.56170
OR8H1	3.56220
OR14K1	3.56271
AP4M1	3.56321
OR5P3	3.56372
WDPCP	3.56422
TPP1	3.56473
ANGPT4	3.56523
ZNF41	3.56574
TGM1	3.56624
HCN4	3.56675
IFT122	3.56725
MTHFD1L	3.56775
IL23R	3.56826
LYPD4	3.56876
SOS2	3.56927
HLA-DMB	3.56978
EME2	3.57028
CEL	3.57079
PRSS56	3.57129
TREML1	3.57180
EIF2D	3.57230
KIAA1429	3.57281
CLSTN1	3.57331
MRGPRG	3.57382
C17orf99	3.57432
MEA1	3.57483
SELV	3.57534
HECTD4	3.57584
DPH6	3.57635
RUNDC1	3.57685
CATSPER3	3.57736
DAGLA	3.57787
OR10A7	3.57837
DNTTIP1	3.57888
NKG2-E	3.57938
ITGA5	3.57989
SERAC1	3.58040
IRGM	3.58090
RNF150	3.58141
KLHL28	3.58192
PDZD3	3.58242
FAM3B	3.58293
NEDD9	3.58344
KLK8	3.58394
FANCB	3.58445
TP53RK	3.58496
KANSL2	3.58546
SLC20A2	3.58597
INCA1	3.58648
RGAG1	3.58698
SLC25A47	3.58749
FANK1	3.58800
FAM171B	3.58851
HECW2	3.58901
MCHR1	3.58952
TMEM123	3.59003
SOCS2	3.59054
UGT2A3	3.59104
ISLR2	3.59155
EML6	3.59206
PREPL	3.59257
ACER2	3.59308
RP11-794P6.2	3.59358
GRB7	3.59409
SLC39A5	3.59460
RHBDF1	3.59511
PMVK	3.59562
MTFR1L	3.59612
SF3B2	3.59663
CHTF8	3.59714
OVOL3	3.59765
ACTBL2	3.59816
SEC23IP	3.59867
BTD	3.59917
SLC19A3	3.59968
SLC22A8	3.60019
SULF1	3.60070
PUS1	3.60121
TADA1	3.60172
PRG3	3.60223
SLC35A5	3.60274
SH3BP4	3.60324
PIGX	3.60375
ATP5A1	3.60426
DMTF1	3.60477
CYP3A5	3.60528
TXNRD3NB	3.60579
CDCP1	3.60630
ADCY8	3.60681
CDX2	3.60732
EPS8	3.60783
RGMB	3.60834
PKN3	3.60885
DPT	3.60936
TSEN2	3.60987
TMEM86A	3.61038
ZNF107	3.61089
UVSSA	3.61140
TMEM259	3.61191
ZNF701	3.61242
SLC4A3	3.61293
ZNF654	3.61344
MUM1	3.61395
ZNF516	3.61446
KRTAP5-3	3.61497
ENG	3.61548
VMAC	3.61599
EAPP	3.61650
HS3ST1	3.61701
SLIT1	3.61752
TTI1	3.61803
B3GALT1	3.61854
SPTBN1	3.61906
COQ10A	3.61957
NPAP1	3.62008
SNUPN	3.62059
UEVLD	3.62110
PDLIM3	3.62161
LRP3	3.62212
MAP1B	3.62263
L3MBTL2	3.62314
CDH5	3.62366
ESRP2	3.62417
UPF2	3.62468
SKOR1	3.62519
GLA	3.62570
TMEM255B	3.62621
CLCA1	3.62673
RD3	3.62724
SAA1	3.62775
ISL1	3.62826
PIWIL2	3.62877
PIFO	3.62929
PRAMEF18	3.62980
TBRG1	3.63031
WFDC8	3.63082
NEK6	3.63133
TST	3.63185
ASB3	3.63236
SMPD3	3.63287
ZNF37A	3.63338
SLC34A2	3.63390
FAM13B	3.63441
METTL7B	3.63492
AKR1A1	3.63544
CRIP1	3.63595
ACTR5	3.63646
CACNA1G	3.63697
WRNIP1	3.63749
ZNF440	3.63800
MPHOSPH6	3.63851
HRASLS5	3.63903
C4orf47	3.63954
IL17RE	3.64005
EXOC8	3.64057
CCDC63	3.64108
PER1	3.64159
SPARC	3.64211
HIATL2	3.64262
NISCH	3.64314
GNAS	3.64365
SPATS2	3.64416
NGFR	3.64468
ZNF599	3.64519
KIAA1033	3.64571
CD72	3.64622
CCDC42B	3.64673
IFIT5	3.64725
BRD9	3.64776
MDH1B	3.64828
SFTA2	3.64879
KLK12	3.64931
AC132192.1	3.64982
SLC27A6	3.65033
C14orf178	3.65085
CDKL1	3.65136
CD48	3.65188
STX17	3.65239
SLC7A6	3.65291
FAM92B	3.65342
SEPN1	3.65394
KIAA1432	3.65445
USP21	3.65497
ZMYND15	3.65548
DUSP5	3.65600
WFDC1	3.65651
C15orf32	3.65703
SLA2	3.65755
EQTN	3.65806
ANKRD20A4	3.65858
ZBTB47	3.65909
ZFP14	3.65961
MKX	3.66012
CHP2	3.66064
OR5A1	3.66116
PDHA2	3.66167
FANCD2OS	3.66219
RALGPS1	3.66270
MRPL22	3.66322
ARFGEF1	3.66374
EIF1	3.66425
PRC1	3.66477
SPECC1L	3.66528
IFNA4	3.66580
ZIC5	3.66632
CCDC30	3.66683
PCDHA12	3.66735
ELFN1	3.66787
LRRN3	3.66838
AC017028.1	3.66890
FDFT1	3.66942
AC026310.1	3.66993
GPD2	3.67045
MVK	3.67097
CYP11B2	3.67149
MRI1	3.67200
ZNF33B	3.67252
MYLK2	3.67304
CHPF2	3.67355
OPRD1	3.67407
DGAT1	3.67459
PALB2	3.67511
ITGA9	3.67562
PSMB6	3.67614
PASD1	3.67666
NKX2-2	3.67718
CD5	3.67770
CAPNS1	3.67821
ATP11C	3.67873
C9orf135	3.67925
LYPD2	3.67977
FAM63A	3.68029
NUP93	3.68080
COLGALT2	3.68132
FN3KRP	3.68184
NCOR1	3.68236
BIN1	3.68288
ST13	3.68340
SLC34A1	3.68391
ZNF530	3.68443
CCL25	3.68495
EPS8L2	3.68547
BOLL	3.68599
RPH3AL	3.68651
C9orf64	3.68703
UFSP1	3.68755
IKBIP	3.68807
LMNB2	3.68858
FHOD1	3.68910
ZFP2	3.68962
NLRP9	3.69014
USP2	3.69066
KLK6	3.69118
TLDC2	3.69170
KCNC3	3.69222
PRR3	3.69274
LRRC45	3.69326
MPHOSPH8	3.69378
EFCAB4A	3.69430
POLI	3.69482
SLC4A9	3.69534
CIAPIN1	3.69586
APOBEC3G	3.69638
ATP11B	3.69690
JAK3	3.69742
TRMT44	3.69794
CSRNP3	3.69846
HFE2	3.69898
LGALS12	3.69950
DNASE1L3	3.70002
CASP2	3.70054
NLGN4X	3.70106
STXBP2	3.70158
CLSTN3	3.70210
SIRPB2	3.70263
TRIM77	3.70315
CCER1	3.70367
WDFY2	3.70419
ACSM1	3.70471
NRBP2	3.70523
DSCR8	3.70575
CYLC1	3.70627
CD302	3.70679
OSTM1	3.70732
OR5AC2	3.70784
GCC2	3.70836
TMEM88B	3.70888
COG3	3.70940
OR2T1	3.70992
AKAP17A	3.71045
ACOT8	3.71097
PPP6R2	3.71149
SLC5A6	3.71201
SCD	3.71253
ACOT2	3.71306
GJB3	3.71358
IFI35	3.71410
PMP22	3.71462
GYPA	3.71514
DPY19L4	3.71567
PLA2G2E	3.71619
NPFFR2	3.71671
ATP6V1G3	3.71723
C9	3.71776
SLC25A21	3.71828
WBSCR27	3.71880
ZNF341	3.71933
DPYSL4	3.71985
TRPM4	3.72037
PSMF1	3.72089
ZRANB1	3.72142
HDHD2	3.72194
DNAJB14	3.72246
TAS2R60	3.72299
MAPK6	3.72351
C6orf25	3.72403
TAB1	3.72456
LOH12CR2	3.72508
PNKP	3.72560
ZNF81	3.72613
EPB41L2	3.72665
LY6D	3.72718
TMEM161A	3.72770
USP20	3.72822
CLDN14	3.72875
HSPA4	3.72927
ZNF764	3.72980
PSMB5	3.73032
ADCK3	3.73084
NQO2	3.73137
SLC16A4	3.73189
ARMC9	3.73242
JPH1	3.73294
APBB1IP	3.73347
C21orf128	3.73399
INHA	3.73451
KDM4D	3.73504
IFLTD1	3.73556
ALG10B	3.73609
UGGT1	3.73661
KIAA1598	3.73714
C17orf80	3.73766
EVPLL	3.73819
ECE1	3.73871
AMOT	3.73924
GCN1L1	3.73977
RIMBP2	3.74029
MMADHC	3.74082
IFNE	3.74134
GAB2	3.74187
C1orf145	3.74239
ZNF423	3.74292
CCDC17	3.74344
TLL1	3.74397
GPATCH2	3.74450
GLYCTK	3.74502
METTL10	3.74555
PDIA5	3.74607
PNO1	3.74660
FBXW12	3.74713
NPY4R	3.74765
XPC	3.74818
OR1L8	3.74870
PDSS2	3.74923
OCSTAMP	3.74976
TBCCD1	3.75028
AC002451.1	3.75081
DKFZP434A062	3.75134
ACOX3	3.75186
LARGE	3.75239
GPATCH1	3.75292
DQX1	3.75345
OR4S1	3.75397
KRT80	3.75450
EHF	3.75503
RNF169	3.75555
VPS41	3.75608
TMEM61	3.75661
NAPG	3.75714
PIP4K2C	3.75766
KRTAP5-4	3.75819
LRRC37A	3.75872
PCSK7	3.75925
DCP1B	3.75977
DACH1	3.76030
LPHN3	3.76083
STK10	3.76136
PCDHGA5	3.76189
ZBTB4	3.76241
UBR7	3.76294
SMC2	3.76347
GBP6	3.76400
CCDC68	3.76453
CSRNP2	3.76505
ATXN1	3.76558
CBY3	3.76611
RP11-166B2.1	3.76664
PLIN2	3.76717
ZNF528	3.76770
RAB3D	3.76823
PARM1	3.76876
RETSAT	3.76928
MTG2	3.76981
VGF	3.77034
UBE2U	3.77087
MMP21	3.77140
MRGPRX3	3.77193
A1CF	3.77246
KIF14	3.77299
GREB1L	3.77352
ASPDH	3.77405
SCLT1	3.77458
ARPC1B	3.77511
CRAMP1L	3.77564
OSGIN1	3.77617
LOXL2	3.77670
FKBP8	3.77722
CTCFL	3.77775
MRPS16	3.77828
ADAMTS3	3.77881
PTPRM	3.77934
PRKG1	3.77988
UPK1B	3.78041
RAD9B	3.78094
AC096677.1	3.78147
ANKRD46	3.78200
GIMAP2	3.78253
DHPS	3.78306
PDE8A	3.78359
MLLT4	3.78412
AL139099.1	3.78465
CPT1A	3.78518
TXNRD3	3.78571
PCCA	3.78624
PRB1	3.78677
MATK	3.78730
AMY2B	3.78784
STARD8	3.78837
DNER	3.78890
MLF1	3.78943
IL12RB1	3.78996
SECISBP2	3.79049
GPR108	3.79102
OSCAR	3.79156
UGT1A4	3.79209
POLR3B	3.79262
AL355390.1	3.79315
TF	3.79368
PLEKHG7	3.79421
ZNF461	3.79475
ABCF3	3.79528
MAP3K9	3.79581
MOCS2	3.79634
AE000662.92	3.79688
MNT	3.79741
AATF	3.79794
ISM2	3.79847
LGALS9C	3.79900
ARID2	3.79954
AUTS2	3.80007
ANKRD44	3.80060
AC005841.1	3.80114
OSBPL1A	3.80167
NELL2	3.80220
SLC39A8	3.80273
MGRN1	3.80327
PARD3	3.80380
CETP	3.80433
SLC15A3	3.80487
TMEM102	3.80540
ADH7	3.80593
CEP57L1	3.80647
ZNF77	3.80700
ATG10	3.80753
ZDHHC4	3.80807
WIZ	3.80860
ZNF730	3.80914
SRP72	3.80967
ZC3HAV1	3.81020
SMG8	3.81074
IDI2	3.81127
NEU3	3.81180
SBK3	3.81234
PRPH	3.81287
WDR74	3.81341
MANSC1	3.81394
VIPR2	3.81448
ROBO2	3.81501
PRKAG2	3.81555
RP4-559A3.7	3.81608
PLCH1	3.81661
VSIG2	3.81715
PRKRIP1	3.81768
SURF1	3.81822
NEIL2	3.81875
IGSF9B	3.81929
SERINC5	3.81982
FAM166A	3.82036
STX16	3.82089
NCOA4	3.82143
ATXN7L2	3.82196
MAP4K2	3.82250
BCL2L12	3.82304
MARK3	3.82357
ANXA3	3.82411
MSRB2	3.82464
ZYG11A	3.82518
ATP5B	3.82571
BRSK1	3.82625
CCL14	3.82679
EPOR	3.82732
MPPE1	3.82786
CTSA	3.82839
ARL14	3.82893
MTNR1B	3.82947
CNTNAP1	3.83000
FMR1NB	3.83054
RIPK3	3.83108
HYAL1	3.83161
OMG	3.83215
HES3	3.83269
CACNA1E	3.83322
WDR25	3.83376
SOWAHC	3.83430
ZNF165	3.83483
C1orf227	3.83537
VSIG10L	3.83591
DKFZP667F0711	3.83644
CNTNAP5	3.83698
TMEM119	3.83752
SLC16A9	3.83806
KRTAP12-1	3.83859
GM2A	3.83913
TTC9C	3.83967
SETD1B	3.84021
MRPS11	3.84074
FAM160A1	3.84128
CXorf57	3.84182
MPP5	3.84236
MTMR3	3.84289
MEX3C	3.84343
PPP2R1B	3.84397
PYHIN1	3.84451
BAZ2A	3.84505
PTGES3L	3.84559
CRHR2	3.84612
PCDHGA12	3.84666
SPIC	3.84720
PLG	3.84774
SLC25A45	3.84828
C10orf90	3.84882
DGAT2	3.84936
ALG2	3.84989
ZC3HAV1L	3.85043
CIPC	3.85097
TMEM117	3.85151
PBLD	3.85205
UBE2C	3.85259
OR10K2	3.85313
LINC00346	3.85367
PPP1R3F	3.85421
CLLU1	3.85475
RAD51AP2	3.85529
PVRL2	3.85583
DLX2	3.85636
ACSBG1	3.85690
CLEC10A	3.85744
OR3A1	3.85798
FOXO1	3.85852
LRRC14B	3.85906
BCAP29	3.85960
RGS13	3.86014
KIAA1456	3.86068
SHROOM2	3.86122
RAPGEF5	3.86176
HADHA	3.86230
ZNF781	3.86285
DCK	3.86339
C4orf40	3.86393
AC073333.1	3.86447
LRRC27	3.86501
S1PR3	3.86555
TRPV2	3.86609
CCDC112	3.86663
AGBL2	3.86717
CARD17	3.86771
FBXW8	3.86825
SCAF8	3.86879
LAIR2	3.86934
KIR3DL2	3.86988
MPND	3.87042
ZFYVE16	3.87096
RASSF9	3.87150
SHPRH	3.87204
ABHD16A	3.87258
ITGA4	3.87313
PCBP4	3.87367
AC008498.1	3.87421
DPYS	3.87475
FLII	3.87529
ZNF330	3.87584
VCL	3.87638
CBLB	3.87692
BTNL3	3.87746
KRT86	3.87800
TFAM	3.87855
MXRA8	3.87909
MTDH	3.87963
B3GAT1	3.88017
COX4I2	3.88072
TJAP1	3.88126
ARHGAP4	3.88180
OR2A4	3.88234
ZNF385B	3.88289
OR51E1	3.88343
GBP5	3.88397
LRRC32	3.88452
GYPB	3.88506
RMDN2	3.88560
FAM132B	3.88615
CPXM2	3.88669
GCSAML	3.88723
RPN2	3.88778
MSMP	3.88832
HGSNAT	3.88886
PRR12	3.88941
ZIM2	3.88995
DCAF16	3.89050
ZFC3H1	3.89104
NFX1	3.89158
SKI	3.89213
HIST1H4G	3.89267
VSX1	3.89322
COQ4	3.89376
EBF2	3.89430
FOXD4L3	3.89485
HIPK3	3.89539
PCDHGA6	3.89594
ZNF578	3.89648
SCAND3	3.89703
TM4SF19	3.89757
RNF217	3.89812
ARHGEF16	3.89866
RBM46	3.89921
LRCH1	3.89975
GSDMC	3.90030
SPIDR	3.90084
KCNH7	3.90139
CENPBD1	3.90193
FAN1	3.90248
PRDM11	3.90302
PROSER1	3.90357
NSRP1	3.90411
TEX101	3.90466
REXO4	3.90521
RPF2	3.90575
ZNF765	3.90630
GADL1	3.90684
ZBTB39	3.90739
GXYLT2	3.90793
IGFBP7	3.90848
EPYC	3.90903
SPATA25	3.90957
AC008132.13	3.91012
OPTN	3.91067
PCNX	3.91121
TAF1A	3.91176
EXOSC3	3.91231
DGKI	3.91285
TMCO5A	3.91340
ZNF668	3.91395
VPS45	3.91449
ATG16L2	3.91504
DNAJC17	3.91559
MVP	3.91613
GATAD1	3.91668
PROKR2	3.91723
CCDC28B	3.91778
AC145676.2	3.91832
OR1J1	3.91887
MCM5	3.91942
TMEM30B	3.91996
JMJD7	3.92051
CCDC130	3.92106
DIEXF	3.92161
NFATC3	3.92216
OGDH	3.92270
C16orf11	3.92325
AHCTF1	3.92380
DAK	3.92435
SPINK1	3.92490
WDR12	3.92544
C1orf158	3.92599
UAP1	3.92654
AAMP	3.92709
CNTN6	3.92764
RAB35	3.92819
SNX25	3.92874
IL21R	3.92928
SLC35A3	3.92983
RAD23A	3.93038
DEPDC4	3.93093
ATP6V0D2	3.93148
SLC38A5	3.93203
SERPINA10	3.93258
BCAS3	3.93313
HPX	3.93368
UBN2	3.93423
MATN3	3.93478
TMPPE	3.93532
SLC38A6	3.93587
KIAA1199	3.93642
SH3RF1	3.93697
AC026202.1	3.93752
PPP1R12C	3.93807
C10orf67	3.93862
AFAP1L1	3.93917
C1QTNF8	3.93972
DARS2	3.94027
OR56B1	3.94082
ZCCHC6	3.94137
C2orf49	3.94192
PYGO1	3.94247
MCCD1	3.94302
CBFA2T3	3.94358
LST1	3.94413
CNTN4	3.94468
CCT6A	3.94523
ATG7	3.94578
SULT2A1	3.94633
FAM64A	3.94688
HEATR3	3.94743
SMIM22	3.94798
ODF3B	3.94853
KCTD14	3.94908
AK1	3.94964
DENND4A	3.95019
SSUH2	3.95074
PLA2G7	3.95129
RPE65	3.95184
ANKS1B	3.95239
PRLR	3.95295
ZNF85	3.95350
AC068987.1	3.95405
MED13	3.95460
KANSL1L	3.95515
MAP3K15	3.95570
ABCC1	3.95626
PLSCR1	3.95681
LGALS2	3.95736
PAQR5	3.95791
SYT4	3.95847
EARS2	3.95902
RAD51B	3.95957
AL590708.2	3.96012
FIGN	3.96068
IFNGR2	3.96123
FAM71B	3.96178
EDEM2	3.96234
CD164L2	3.96289
TEX40	3.96344
CKAP4	3.96399
CHAF1A	3.96455
BCAM	3.96510
DOCK1	3.96565
C1orf195	3.96621
HSF1	3.96676
NUTM2G	3.96731
SORCS1	3.96787
RNF223	3.96842
DUOXA1	3.96898
AP000758.1	3.96953
CREBBP	3.97008
CYP11B1	3.97064
C17orf51	3.97119
BMPER	3.97175
ERRFI1	3.97230
IMPACT	3.97285
HK1	3.97341
VSX2	3.97396
MGARP	3.97452
CIT	3.97507
TDGF1	3.97563
HOMER2	3.97618
PGBD2	3.97674
DPP7	3.97729
NUP214	3.97785
NDUFV2	3.97840
OPN1LW	3.97896
PAM	3.97951
CAV3	3.98007
GGT5	3.98062
PSD4	3.98118
SETDB1	3.98173
ANO5	3.98229
CORO7-PAM16	3.98284
DMBX1	3.98340
EEA1	3.98395
SPINT3	3.98451
DERL1	3.98507
GGA3	3.98562
PAICS	3.98618
FGF20	3.98673
ZNF708	3.98729
CCDC142	3.98785
FLYWCH1	3.98840
PLIN1	3.98896
ENOX1	3.98952
CASKIN2	3.99007
GPR64	3.99063
ELF2	3.99118
RHBDD1	3.99174
FOXA1	3.99230
LARS2	3.99286
CFHR2	3.99341
SIL1	3.99397
SLC34A3	3.99453
MRPS2	3.99508
SLC25A32	3.99564
GCSH	3.99620
TGIF2LX	3.99675
USP26	3.99731
WISP3	3.99787
EIF4G1	3.99843
KIF13B	3.99898
LXN	3.99954
IFNK	4.00010
CST2	4.00066
GALNT9	4.00122
OPN4	4.00177
CBWD2	4.00233
FCRL3	4.00289
KCNK5	4.00345
SNX8	4.00401
PRAMEF13	4.00457
NRG2	4.00512
DNPEP	4.00568
TEX14	4.00624
TPGS1	4.00680
PDE2A	4.00736
SPPL2A	4.00792
FOXK2	4.00848
TMEM41B	4.00903
KRT8	4.00959
SLC25A6	4.01015
TXNDC12	4.01071
MMP8	4.01127
FAM227A	4.01183
OR8B3	4.01239
ORM2	4.01295
LCE4A	4.01351
OR4A15	4.01407
PGD	4.01463
RBM12B	4.01519
OR14A16	4.01575
CCDC86	4.01631
PTPRT	4.01687
CLEC4M	4.01743
AVPR1A	4.01799
ZNF445	4.01855
C9orf72	4.01911
PIK3R6	4.01967
IFNA17	4.02023
NPHS2	4.02079
MOGAT3	4.02135
SETD1A	4.02191
COL4A6	4.02247
TSHZ2	4.02303
TAS2R1	4.02359
HHIP	4.02415
CALD1	4.02471
SPATA17	4.02527
CCL27	4.02583
VAV2	4.02640
RP11-625H11.1	4.02696
PIAS3	4.02752
MAFA	4.02808
F8	4.02864
KIR3DL3	4.02920
NTSR1	4.02976
GLB1L2	4.03033
LLGL1	4.03089
KLF11	4.03145
MNS1	4.03201
ZSWIM5	4.03257
ZSWIM1	4.03314
PI3	4.03370
CCDC148	4.03426
CENPT	4.03482
AGAP5	4.03538
NOS3	4.03595
FBXL6	4.03651
KAT6B	4.03707
RNF31	4.03763
ERN1	4.03820
HCN3	4.03876
GBP4	4.03932
NPIPB6	4.03989
DIP2B	4.04045
JAM2	4.04101
FAM229A	4.04157
ZNF140	4.04214
FNDC3A	4.04270
ZNF10	4.04326
MAP1LC3B2	4.04383
DDX49	4.04439
SPIB	4.04495
TBL2	4.04552
TAS2R7	4.04608
IL12RB2	4.04665
DDX24	4.04721
TUFT1	4.04777
TEX13B	4.04834
DGKB	4.04890
C19orf38	4.04947
CATSPER1	4.05003
GRM2	4.05059
ARRDC1	4.05116
MRPS28	4.05172
IFT172	4.05229
NPHP3	4.05285
KLK4	4.05342
TMEM160	4.05398
SRGAP1	4.05455
TMEM176A	4.05511
BLOC1S2	4.05568
DOCK2	4.05624
PLXNB1	4.05681
PGLYRP4	4.05737
AC079341.1	4.05794
DMC1	4.05850
KIAA1549L	4.05907
RPRD2	4.05963
GON4L	4.06020
GRM1	4.06076
HS6ST3	4.06133
AKR1B10	4.06189
RASA2	4.06246
KRTAP9-7	4.06303
SHC2	4.06359
NOMO2	4.06416
HS3ST4	4.06472
IFT81	4.06529
RAD51AP1	4.06586
GP9	4.06642
APBB3	4.06699
RGR	4.06756
CLCN6	4.06812
DEFB135	4.06869
PALMD	4.06926
SLC17A1	4.06982
AC011298.1	4.07039
ACSS3	4.07096
TAAR5	4.07152
RFX7	4.07209
CCDC36	4.07266
GSTM3	4.07323
ECT2	4.07379
SLC27A5	4.07436
CAPN7	4.07493
PWP2	4.07549
ASB15	4.07606
ANO8	4.07663
LYPLA1	4.07720
CERK	4.07777
OMD	4.07833
QPCTL	4.07890
ZNF277	4.07947
FAXDC2	4.08004
ZRANB2	4.08061
PTGIR	4.08117
SEC24D	4.08174
PIKFYVE	4.08231
PRSS36	4.08288
ZNRF2	4.08345
CYP2A6	4.08402
ZEB1	4.08459
PCDHGB1	4.08515
SIDT2	4.08572
HBS1L	4.08629
LAYN	4.08686
PMS1	4.08743
SRCIN1	4.08800
PSG3	4.08857
LRWD1	4.08914
ZNF385D	4.08971
SYNJ2	4.09028
ABCG1	4.09085
SATB1	4.09142
DCST1	4.09199
MSH2	4.09255
TECRL	4.09312
TMPRSS5	4.09369
CGRRF1	4.09426
DARC	4.09483
PPP1R18	4.09540
RSPH1	4.09598
PCDHGB4	4.09655
KRT16	4.09712
AC006435.1	4.09769
MT1H	4.09826
SLC9A3R2	4.09883
AC074389.6	4.09940
THBS2	4.09997
HIST1H1A	4.10054
LEPREL1	4.10111
GRHL2	4.10168
LCE3D	4.10225
ETFA	4.10282
OR7A5	4.10339
C10orf2	4.10397
CYP2C19	4.10454
HTR2A	4.10511
LGI3	4.10568
ILVBL	4.10625
ADD3	4.10682
SYT9	4.10739
SEPT9	4.10797
ENTPD8	4.10854
CLPB	4.10911
SLC7A14	4.10968
KRTAP6-1	4.11025
NPC1L1	4.11083
ZNF207	4.11140
GALNT6	4.11197
FAM20C	4.11254
RPL14	4.11312
TMUB2	4.11369
EFCAB11	4.11426
PDHA1	4.11483
OR5AK2	4.11541
SELO	4.11598
C6orf163	4.11655
SYNGR4	4.11713
GOLGA8F	4.11770
KTN1	4.11827
GALR2	4.11884
SDR39U1	4.11942
ASAH2B	4.11999
ZIC2	4.12056
POU4F1	4.12114
RPP21	4.12171
ZBTB24	4.12229
ANO9	4.12286
CASQ1	4.12343
STAU2	4.12401
GPR156	4.12458
NHEJ1	4.12516
PCDHAC1	4.12573
RPTN	4.12630
POMGNT2	4.12688
ID3	4.12745
PGM2	4.12803
TOP2A	4.12860
C20orf173	4.12918
AP3D1	4.12975
DFNB59	4.13032
ECSIT	4.13090
NUMBL	4.13147
KNOP1	4.13205
C18orf63	4.13262
TAF1	4.13320
GNS	4.13377
PADI1	4.13435
DDC	4.13493
EFHC2	4.13550
TMEM200C	4.13608
ZNF777	4.13665
TMCC2	4.13723
IVL	4.13780
SNAPC3	4.13838
SLC27A3	4.13896
ZNF792	4.13953
PHLDA2	4.14011
SPATC1	4.14068
ZNF544	4.14126
SUPV3L1	4.14184
SLC11A1	4.14241
SEC31A	4.14299
FNIP1	4.14356
SAMD4A	4.14414
PGAM4	4.14472
TCP10L	4.14529
ERVW-1	4.14587
FGA	4.14645
KAZALD1	4.14703
HID1	4.14760
PRKCDBP	4.14818
HS3ST3A1	4.14876
RBBP6	4.14933
ANKMY2	4.14991
LRRC16A	4.15049
AC010327.2	4.15107
PTPRS	4.15164
PIH1D2	4.15222
PIGN	4.15280
SDPR	4.15338
FAM105A	4.15395
MRPS18B	4.15453
GATSL3	4.15511
XRCC2	4.15569
SH3PXD2B	4.15627
ATP8A1	4.15685
EIF3A	4.15742
USB1	4.15800
KDM1B	4.15858
TMEM88	4.15916
CYBA	4.15974
CCR5	4.16032
UGT2B15	4.16089
UBA7	4.16147
ASAP3	4.16205
CBX2	4.16263
NOP2	4.16321
MAK16	4.16379
INPP1	4.16437
OR7C2	4.16495
ZNF439	4.16553
EPHA2	4.16611
KANSL3	4.16669
ZNF343	4.16727
KIF23	4.16785
KANK2	4.16843
LAMP1	4.16901
OR52B1P	4.16959
HP	4.17017
AC132186.1	4.17075
PRSS57	4.17133
CFHR3	4.17191
PHYKPL	4.17249
NOTUM	4.17307
MARC2	4.17365
TLR4	4.17423
AL354898.1	4.17481
MADCAM1	4.17539
RNF151	4.17597
TIGIT	4.17655
APC	4.17713
ZNF134	4.17771
TMPRSS6	4.17829
PWWP2A	4.17888
IRX6	4.17946
NOP16	4.18004
ACAA2	4.18062
AIFM3	4.18120
FMO1	4.18178
MCAM	4.18236
DAAM2	4.18295
EXOSC10	4.18353
ALDH16A1	4.18411
ZNF695	4.18469
TSPAN6	4.18527
PCDH9	4.18586
CRAT	4.18644
PPP1R37	4.18702
EHMT1	4.18760
KMT2E	4.18819
OR5B21	4.18877
CHSY3	4.18935
NR0B2	4.18993
CCPG1	4.19052
APOL4	4.19110
SMCO2	4.19168
ZCWPW1	4.19226
SLC12A4	4.19285
BNC2	4.19343
SLC6A13	4.19401
PKNOX2	4.19460
KRTAP1-3	4.19518
VCX3A	4.19576
SLC23A1	4.19635
GPR115	4.19693
RFESD	4.19752
JUP	4.19810
KRT7	4.19868
MAGEA6	4.19927
GCNT6	4.19985
BEND7	4.20043
ABCB6	4.20102
SLC5A7	4.20160
PDCD7	4.20219
CARD16	4.20277
ANPEP	4.20336
SSX7	4.20394
TNFRSF10A	4.20453
FAM107B	4.20511
PRKCH	4.20569
AC027307.3	4.20628
LIPN	4.20686
CIITA	4.20745
ZNF235	4.20803
XKR9	4.20862
RERGL	4.20921
ABCB1	4.20979
ZNF226	4.21038
PDGFRB	4.21096
TRIM33	4.21155
PTPLAD1	4.21213
CYP24A1	4.21272
LACTB	4.21330
RAB19	4.21389
KRTAP10-3	4.21448
FBLN7	4.21506
SEMA3F	4.21565
SRFBP1	4.21623
PDZD8	4.21682
SPESP1	4.21741
ADPRHL1	4.21799
OAS1	4.21858
COLQ	4.21917
SLC39A7	4.21975
PEX14	4.22034
CACNG6	4.22093
QSOX2	4.22151
RUFY4	4.22210
TSC22D1	4.22269
ZNF71	4.22328
RFX6	4.22386
GDF7	4.22445
